3400;3.636508;41.815799;2.825077;37.722945;48.277384;10
3600;4.470275;46.896175;3.049983;42.284446;54.416433;10
3800;4.620229;53.615298;3.064526;47.962772;61.300053;10
4000;5.928121;55.719782;3.934674;49.007229;65.582577;10
4200;6.070519;62.113332;3.798225;54.191876;71.982076;10
4400;6.609610;67.687385;3.797643;58.671725;78.094638;10
4600;7.552861;73.143283;4.333748;62.477340;85.029892;10
4800;8.343124;78.478233;4.858982;66.414319;91.680339;10
5000;8.154483;83.766244;4.962962;69.712315;96.883689;10
5200;9.980839;91.163771;5.300930;75.331526;106.445540;10
5400;9.929941;97.010508;6.455767;79.045202;113.396216;10
5600;12.468188;102.514140;7.147493;82.553293;122.129821;10
5800;11.520687;109.773113;7.331045;87.440553;128.624845;10
6000;14.300231;119.481757;7.399116;95.070871;141.181104;10
6200;14.543995;127.546438;7.745562;100.340525;149.835995;10
6400;14.688934;136.522368;8.482491;106.678213;159.693793;10
6600;16.227669;144.700801;8.976385;111.704369;169.904855;10
6800;16.878718;155.333195;8.909895;119.251366;181.121808;10
7000;18.702217;167.178463;9.770387;124.873974;195.651067;10
7200;19.879290;174.325379;9.840426;127.696246;204.045095;10
7400;22.096992;187.580875;12.060425;136.166865;221.738292;10
7600;20.292795;196.902783;11.617245;139.843550;228.812823;10
7800;21.186528;213.307632;13.250569;151.673728;247.744729;10
8000;23.758258;228.361607;15.429868;161.389161;267.549733;10
8200;35.324961;243.043719;84.156573;171.393610;362.525253;10
8400;36.536456;259.824595;90.138544;182.187098;386.499595;10
8600;38.390428;272.873623;92.397907;189.790621;403.661958;10
8800;38.407747;281.586665;89.109544;193.306920;409.103956;10
9000;40.199081;298.448559;97.379946;203.864224;436.027586;10
9200;41.432493;319.277779;100.022389;217.761895;460.732661;10
9400;43.849152;331.172764;102.893344;223.258810;477.915260;10
0;0.043245;0.000001;0.000001;0.000000;0.043247;11
200;0.043573;0.617043;0.012287;0.616425;0.672903;11
400;0.088421;2.419180;0.038567;2.414865;2.546168;11
